,point_differential,home_offensive_efficiency,away_offensive_efficiency,home_defensive_efficiency,away_defensive_efficiency
25157,-4,115.67773543821447,122.25274725274727,121.1213935764834,116.75824175824177
25158,5,114.62205700123916,105.89318600368325,106.87732342007435,113.56660527931245
25159,8,121.70385395537527,108.00196367206676,111.56186612576064,117.82032400589102
25160,7,110.479797979798,95.16616314199395,99.43181818181819,105.74018126888217
25161,-6,103.17060895822847,116.40211640211642,110.71967790639154,108.46560846560847
25162,27,112.41007194244605,69.76744186046511,71.94244604316546,109.01162790697674
25163,8,118.42105263157893,105.94315245478036,107.89473684210526,116.27906976744184
25164,4,114.11889596602973,108.75331564986736,108.81104033970277,114.05835543766578
25165,-11,117.7484204480184,127.25779967159279,133.54394026421596,112.20580186097429
25166,14,116.71469740634004,98.93679858239811,96.54178674351584,119.61015948021266
25167,-9,94.72049689440993,113.41542449773169,108.69565217391303,98.83344134802333
25170,13,126.16201859229747,103.00850228907782,104.5816733067729,124.26422498364944
25171,6,116.64564943253468,101.07015457788347,107.18789407313997,109.98810939357908
25173,4,86.0185690879301,84.67278989667048,80.55707263790279,90.41331802525832
25174,16,109.93717875499713,87.79504893494531,87.09308966304968,110.82325849165227
25175,-8,114.51363870303655,128.98936170212764,124.80699948533196,118.35106382978724
25176,25,109.1763405196241,71.31537242472267,74.6268656716418,104.33174854727945
25177,4,117.50405186385737,111.55913978494623,112.10156672069151,116.93548387096773
25179,-2,120.37037037037037,125.13455328310013,123.01587301587303,122.44348762109796
25180,30,125.54851292052656,88.29221093372036,88.98098488542175,124.57668118045476
25181,-10,75.52083333333334,86.64627930682977,88.54166666666667,73.90417940876655
25183,4,130.60760931289042,118.85467314964883,124.9290176036343,124.25715829281468
25184,-11,108.40824960338445,117.01056869652741,122.95081967213115,103.17060895822847
25185,28,136.39088729016785,90.77809798270893,94.42446043165468,131.12391930835733
25186,10,121.22076440387906,103.87811634349029,106.95949800342271,117.72853185595567
25187,11,134.28120063191153,110.062893081761,119.79989468141127,123.36719883889695
25188,16,111.19631901840492,89.10642570281124,90.74642126789367,109.18674698795179
25189,15,115.34334763948497,90.42282221090169,95.22532188841201,109.52623535404993
25190,13,113.85658914728683,98.20562560620756,98.11046511627907,113.9670223084384
25191,4,109.56175298804783,101.5965166908563,104.58167330677293,106.43444605708756
25192,40,125.96401028277636,74.32086109687339,74.55012853470437,125.57662737057917
25193,9,110.1161665053243,95.34883720930233,99.22555663117134,105.8139534883721
25194,4,108.52302805717311,101.82767624020887,103.22922181048173,107.04960835509138
25197,-7,103.01868711068518,119.59876543209876,111.40392908481074,110.59670781893003
25199,8,122.1148684916801,106.79361811631497,111.37949543746646,117.0869788986104
25204,6,123.69033760186264,112.40751280591918,114.9592549476135,120.9447922595333
25205,-23,73.92878696439348,111.45510835913312,108.63005431502715,75.8513931888545
25206,-3,115.96548004314995,121.71772428884024,120.01078748651565,117.6148796498906
25207,-2,75.16703786191536,83.38296605122096,77.95100222717149,80.40500297796308
25208,-6,112.74252753015206,121.24406958355299,120.60828526481384,113.33684765419083
25209,1,116.56609983543609,117.84511784511784,115.1947339550192,119.24803591470258
25211,-20,88.88261851015801,112.7717391304348,117.09932279909707,85.59782608695653
25214,14,106.01719197707737,90.19843656043295,85.9598853868195,111.24473842453398
25215,-9,90.12539184952978,107.9734219269103,101.8808777429467,95.51495016611297
25217,-8,104.9453709028177,119.53955135773317,116.44623346751007,107.73317591499409
25218,-13,106.19469026548674,124.3417203042715,125.36873156342183,105.32475131655939
25220,-7,92.40506329113924,101.11223458038423,101.26582278481013,92.2649140546006
25221,28,111.94029850746267,76.79648930334612,74.62686567164178,115.1947339550192
25222,3,115.22753792298717,105.32150776053216,110.85180863477247,109.47893569844788
25223,13,133.10185185185185,110.33519553072625,114.29398148148147,128.49162011173186
25224,18,117.14589989350372,94.28879310344828,93.1842385516507,118.53448275862071
25225,1,103.00850228907782,99.93552546744037,101.3734466971877,101.54738878143135
25227,-13,92.64793783622235,121.75324675324674,112.07411835026898,100.64935064935065
25230,39,135.13513513513513,78.26343768458358,77.84958871915394,135.85351447135264
25232,3,117.87280701754388,119.04761904761905,113.76096491228071,123.35054503729204
25233,4,102.83893395133255,100.60060060060061,97.045191193511,106.60660660660662
25235,19,132.2314049586777,104.67645459488853,106.06060606060608,130.50570962479608
25236,9,102.50917992656059,88.68501529051987,88.73929008567931,102.44648318042813
25238,3,107.28882833787465,102.52904989747094,102.17983651226159,107.65550239234449
25239,-1,109.74822466107166,115.7718120805369,111.36216914138153,114.09395973154362
25240,-10,101.97775030902349,115.64211807668899,117.42892459826948,100.42604990870359
25241,-8,97.89156626506023,114.42006269592477,109.93975903614457,101.88087774294672
25242,9,110.70627802690582,95.68069983597594,98.09417040358744,107.98250410060142
25243,-21,81.19925046845721,115.79949238578679,113.99125546533415,82.48730964467005
25245,12,108.48445595854923,83.43446601941747,89.05440414507773,101.6383495145631
25246,-3,101.25074449076831,100.28248587570623,105.71768910065515,96.045197740113
25247,2,113.09523809523809,105.11363636363636,110.1190476190476,107.95454545454544
25248,12,122.25705329153607,94.99136442141622,103.44827586206897,112.26252158894646
25249,15,98.91055045871559,77.4526678141136,77.40825688073394,98.9672977624785
25250,13,105.18934081346423,73.1631382316314,82.39831697054699,93.39975093399751
25251,6,95.32595325953258,81.72796263864566,86.10086100861008,90.48453006421482
25252,5,95.3125,85.7843137254902,87.5,93.44362745098039
25253,-7,98.77977919814062,114.39902379499694,108.94828588030214,103.72178157413057
25254,2,109.92462311557789,106.85103708359523,106.78391959798994,109.99371464487744
25255,7,108.12581913499344,95.9661678594665,96.65792922673657,107.3519843851659
25256,6,111.25238397965671,99.87515605493134,101.71646535282899,109.23845193508114
25257,-20,98.52941176470588,125.50490478938259,127.94117647058823,96.65320253894981
25258,-5,107.16677829872741,114.99999999999999,115.53918285331548,106.66666666666667
25260,-2,87.71929824561403,95.80838323353294,90.5489530277306,92.81437125748504
25261,2,104.90543735224584,99.25201380897583,101.95035460992908,102.1288837744534
25262,3,106.67584308327598,94.67265725288831,101.51410874053684,99.48652118100128
25263,-9,87.24100327153762,100.7730535615682,99.50926935659761,88.3489784649365
25264,8,111.8421052631579,97.59271307742354,98.6842105263158,110.60507482108002
25265,6,125.38226299694189,111.37162954279016,116.20795107033639,120.16412661195781
25266,3,117.9245283018868,105.20163646990063,113.20754716981132,109.58503798947984
25267,12,111.23787792355961,90.60955518945633,94.12435824301197,107.08401976935748
25268,-4,79.80266976204294,83.80681818181817,85.60650029019152,78.12499999999999
25269,-5,81.52173913043478,88.62206975414524,88.67276887871853,81.47512864493997
25270,17,109.20209668025625,80.24349750968456,84.4496214327315,103.76314333148866
25272,3,96.3785046728972,88.1365416899832,91.99766355140187,92.33351986569669
25273,-13,115.58980438648487,128.31359278059787,134.85477178423236,109.98307952622672
25274,1,91.48084619782733,91.78321678321679,90.05145797598628,93.24009324009323
25275,-3,86.45124716553288,91.37635636778982,90.70294784580499,87.09308966304968
25277,-12,99.8157248157248,114.44708680142688,118.24324324324324,96.61117717003566
25278,4,114.84593837535013,105.2347544522396,109.24369747899159,110.63140852671343
25280,-10,103.42598577892694,118.81824020552345,119.5862960568843,102.76172125883107
25281,-19,89.3340552246887,117.46821448313986,115.05143475906875,91.21061359867329
25282,-14,79.34038581207218,98.06879903439952,101.12009956440573,76.94628847314424
25283,17,108.41423948220066,79.06388361796331,80.90614886731392,105.94560404807083
25285,-2,109.39323220536757,107.54189944134079,112.31038506417737,104.74860335195531
25286,11,113.77068557919621,97.11595055915245,97.5177304964539,113.30194231901119
25287,-23,76.28734901462174,110.79900124843944,112.84170375079465,74.90636704119851
25289,-1,100.46592894583574,96.36563876651982,101.92195690157251,94.98898678414098
25290,27,114.4927536231884,80.89607965152457,75.36231884057972,122.89981331673927
25291,-10,84.00746733042938,103.96361273554255,99.56440572495333,87.71929824561403
25292,-18,87.19086873811034,112.16963736939152,115.72606214331009,84.51137062077443
25293,14,95.63658099222953,76.68711656441718,74.71607890017931,98.15950920245399
25294,-12,94.59459459459461,108.13148788927336,112.61261261261262,90.83044982698962
25295,3,98.98020395920814,95.22370012091899,94.48110377924415,99.75816203143894
25296,10,110.72572038420489,95.59979046621268,97.38527214514406,108.69565217391303
25297,12,116.31419939577039,98.90444309190507,98.18731117824773,117.16372489348753
25298,2,107.77998017839445,101.28693994280266,105.30227948463826,103.67016205910392
25299,3,123.54651162790698,112.02185792349727,119.18604651162792,116.12021857923496
25300,16,106.7251461988304,85.278276481149,83.33333333333333,109.2160383004189
25301,16,130.718954248366,105.1939513477975,104.57516339869282,131.49243918474687
25302,11,122.82497441146367,110.73475768629496,108.7512794268168,125.06513809275663
25304,14,125.44273907910271,102.66049739733951,104.78158205430933,122.90341237709659
25307,19,117.23329425556858,93.96179913739986,89.39038686987105,123.22858903265556
25309,-5,106.4814814814815,114.40940012368583,114.19753086419753,106.67903525046381
25310,-6,111.0781990521327,120.46400951814398,119.96445497630333,111.54074955383702
25311,17,109.41247002398083,82.11143695014663,83.93285371702638,107.03812316715542
25312,19,113.28125,86.55804480651732,88.54166666666667,110.74338085539715
25315,14,111.61785885741719,99.34607645875252,94.81517042726837,116.95171026156943
25316,-3,99.14582062233069,108.41836734693877,103.72178157413057,103.63520408163265
25321,-6,111.00687929956223,111.85357350377687,120.38774233896186,103.13771063335268
25323,-10,105.06620610247552,124.62462462462463,119.45883707541738,109.60960960960962
25326,-4,128.0944156591825,126.91048034934498,133.85146804835924,121.45196506550218
25327,19,122.60765550239235,95.86122945830797,94.19856459330144,124.77175897748023
25328,-18,98.73834339001645,128.13211845102506,123.42292923752056,102.50569476082005
25330,13,126.62137121680048,101.70990566037736,106.54725138974675,120.87264150943395
25333,-2,94.03372243839169,94.5179584120983,97.27626459143968,91.36735979836168
25336,2,106.64819944598338,109.32944606413994,103.87811634349029,112.24489795918369
25340,13,100.4872107186358,81.99257425742574,80.69427527405601,102.1039603960396
25342,2,112.54501800720288,100.0,109.54381752701082,102.73972602739727
25343,-11,112.4260355029586,130.16157989228006,128.698224852071,113.70436864153201
25344,-16,89.49530516431925,115.33852606351107,112.96948356807512,91.372079089275
25345,-5,96.20991253644316,102.71990740740739,103.49854227405248,95.4861111111111
25346,5,117.7585273416351,111.77753544165758,110.99079588521927,118.59323882224646
25349,-11,90.79118028534371,107.44066709429121,108.62516212710764,89.80115458627326
25350,-1,103.24983073798239,108.84831460674158,104.94245091401491,107.09269662921348
25351,4,113.5656502800249,106.2192118226601,107.3428749222153,112.37684729064041
25352,-1,85.81235697940504,91.64663461538461,87.24256292906179,90.14423076923077
25353,1,85.68269762299613,82.52164502164501,84.30071862907684,83.87445887445887
25354,-11,94.5945945945946,109.34125269978404,109.45945945945945,94.49244060475162
25355,3,122.04522096608427,115.34603811434303,118.19116135662897,119.10732196589768
25358,-16,77.2594752186589,98.8538681948424,100.58309037900874,75.93123209169055
25359,-1,98.95833333333333,97.97297297297297,100.69444444444444,96.28378378378379
25360,-2,86.85286103542235,87.45874587458745,90.25885558583107,84.15841584158416
25361,20,99.19404835709858,68.96551724137932,68.19590824550528,100.31347962382446
25363,-4,105.44815465729349,106.32344711807498,111.30638547158757,100.72747621712365
25365,-8,99.68520461699896,109.8901098901099,110.17838405036726,99.42438513867086
25366,-3,112.65164644714038,110.95890410958904,116.98440207972271,106.84931506849315
25367,11,113.37209302325581,94.63276836158192,97.38372093023257,110.16949152542372
25368,11,110.85028690662493,99.67672413793103,96.50495565988523,114.49353448275863
25369,10,95.6549935149157,77.18966603654694,79.44228274967574,92.94265910522998
25370,21,112.42270938729624,85.60650029019152,82.91174817313097,116.07661056297157
25371,-2,121.48337595907928,128.7128712871287,124.68030690537084,125.41254125412541
25372,11,98.93679858239811,85.1063829787234,82.69344359125812,101.82370820668693
25373,24,122.97843665768194,85.24704244954766,82.54716981132076,127.00069589422407
25374,-3,106.4148681055156,107.06018518518519,110.91127098321343,102.71990740740739
25375,11,114.66408268733849,98.6842105263158,96.89922480620154,116.7763157894737
25376,-5,77.29061270376616,87.15862870424172,84.31703204047218,79.8954096455549
25377,-2,106.64682539682539,107.68477728830152,109.12698412698411,105.23739598629467
25378,10,115.95803423522916,103.52546166759933,102.15350635008282,117.51538891997761
25380,-26,71.42857142857143,113.63636363636363,113.63636363636363,71.42857142857143
25381,6,100.63897763578275,84.26966292134831,91.05431309904152,93.14015375517445
25382,7,111.72279792746113,96.27329192546583,100.38860103626943,107.14285714285714
25383,19,110.42402826855124,79.50028392958546,82.44994110718493,106.47359454855196
25384,-6,100.67114093959732,99.38837920489296,109.06040268456377,91.74311926605505
25386,3,94.88666315234582,86.50952858575727,90.93305218766474,90.27081243731193
25388,33,116.80825242718447,65.28189910979228,66.74757281553399,114.24332344213649
25389,-4,95.5833882663151,104.87144790257103,102.17534607778511,98.10554803788905
25390,1,95.4861111111111,94.31224608241439,94.03935185185185,95.76320371445154
25391,-6,99.2489270386266,112.42270938729624,107.29613733905579,103.99100618324901
25393,10,122.88135593220339,101.26249342451341,108.75706214689266,114.41346659652814
25395,-2,107.46910263299301,109.8018211033744,110.15583019881785,107.1237279057311
25396,-7,84.02122641509433,94.95548961424332,94.33962264150942,84.56973293768544
25397,-5,106.66666666666667,106.4629258517034,113.33333333333333,100.2004008016032
25398,-9,95.39672925499696,112.5,109.02483343428224,98.4375
25400,3,98.66220735785953,86.848635235732,93.64548494983278,91.50124069478908
25401,4,114.38809261300993,113.050944476245,108.87541345093715,118.77504293073842
25402,1,102.5236593059937,103.89610389610388,100.94637223974763,105.51948051948052
25403,-13,78.26343768458358,100.8557457212714,97.46012994683994,80.99022004889976
25405,15,100.32362459546927,72.89081885856079,76.05177993527509,96.15384615384615
25406,11,121.74875484228002,107.78275475923853,106.53016048699502,123.18029115341547
25408,3,96.0932577189666,94.2782834850455,91.36735979836168,99.15474642392718
25410,-6,106.6982809721399,108.63509749303621,115.58980438648487,100.27855153203342
25411,11,111.86770428015565,97.51176866173503,94.03372243839169,116.0053799596503
25413,34,131.42174432497015,80.02371072910492,80.64516129032259,130.40901007705986
25418,15,117.407639323732,94.45843828715364,93.92611145898559,118.07304785894206
25419,12,119.46902654867257,101.53031194820483,101.76991150442478,119.18775750441438
25420,27,117.787188988883,85.0246845858475,82.05399682371625,122.05156335710367
25421,-14,83.2854681217691,100.67114093959732,103.38885697874784,81.09619686800895
25423,-5,101.27931769722815,109.99456816947311,107.94243070362475,103.20478001086366
25427,-1,88.83248730964468,87.47697974217313,90.41878172588834,85.94229588704727
25428,11,112.46200607902736,97.58364312267658,95.74468085106383,114.62205700123916
25429,9,122.10796915167094,100.05973715651135,107.6478149100257,113.50059737156512
25430,15,104.16666666666667,79.93730407523512,80.49242424242425,103.44827586206897
25434,-6,95.30292716133424,104.37710437710439,105.5139550714772,94.27609427609428
25435,12,130.78773301262777,109.01162790697674,112.7480457005412,126.45348837209302
25436,10,92.93113954905546,78.26887661141805,77.6965265082267,93.6157151626765
25438,6,124.20566146735992,108.16657652785288,115.54015020219528,116.27906976744184
25439,21,104.81852315394242,72.14554579673776,71.96495619524406,105.08155583437893
25440,15,92.80742459396753,72.48520710059172,71.05568445475639,94.67455621301775
25441,19,120.91708542713569,88.03885853066181,91.08040201005025,116.87917425622345
25442,-3,104.99432463110101,109.375,109.25085130533485,105.11363636363636
25443,7,97.83263094521372,85.79881656804734,87.29680915111379,96.15384615384616
25444,12,105.82010582010581,90.46624913013221,85.97883597883597,111.3430758524704
25445,3,112.7700127064803,101.49253731343283,108.00508259212198,105.97014925373134
25446,2,69.74835886214441,67.90465631929047,67.01312910284464,70.67627494456762
25447,20,129.38470385278896,98.53603603603602,100.63254744105808,126.6891891891892
25448,-1,103.95010395010395,99.54308093994779,105.68260568260568,97.911227154047
25449,12,116.4504716981132,94.73981900452489,98.76179245283019,111.7081447963801
25450,-17,87.34249713631156,114.23550087873463,111.68384879725086,89.33801991798477
25451,2,91.50124069478908,85.58558558558559,88.39950372208436,88.5885885885886
25452,1,106.08856088560886,111.76857330703484,104.55104551045508,113.41222879684419
25453,-16,92.2771152754117,114.27765237020317,114.99148211243613,91.70428893905192
25454,19,110.90573012939002,78.03297997644287,81.63894023413431,106.00706713780919
25455,4,106.57734470158343,99.8185117967332,100.4872107186358,105.86811857229279
25458,-3,94.64751958224544,97.56877799104286,99.54308093994779,92.7703134996801
25459,2,102.07612456747405,98.20813232253617,98.6159169550173,101.6540317022743
25461,3,109.8901098901099,95.91429995017438,105.76923076923077,99.65122072745392
25462,7,109.92462311557789,94.7653429602888,98.9321608040201,105.29482551143201
25463,7,117.68447837150127,99.40652818991097,106.55216284987277,109.79228486646883
25464,6,126.53898768809849,112.58278145695364,116.27906976744184,122.51655629139073
25467,7,120.28014616321559,109.22330097087378,109.62241169305724,119.84223300970874
25468,28,133.1615120274914,97.36369083283402,93.06987399770904,139.30497303774715
25469,15,114.89237929028504,88.00880088008802,93.07737056428155,108.63586358635864
25470,12,93.03721488595438,74.58233890214797,75.03001200480192,92.48210023866348
25471,11,118.36027713625865,101.0244735344337,102.48267898383372,116.67615253272623
25472,29,116.86143572621035,75.09557618787548,76.5164162493044,114.69142545057348
25473,17,122.15909090909089,98.06708357021034,98.01136363636363,122.22853894258101
25474,12,118.84057971014492,105.23150932050511,101.44927536231884,123.27119663259171
25475,19,119.24342105263159,90.47365620010645,93.20175438596492,115.75306013837148
25476,2,113.22463768115942,110.13880506940252,110.20531400966185,113.15630657815328
25477,-5,110.39686975964224,120.34383954154728,117.38401341531582,113.18051575931231
25479,4,106.62824207492794,105.10510510510511,100.86455331412103,111.11111111111111
25481,9,108.7673038892551,95.12683578104138,93.93539881344759,110.14686248331107
25482,3,93.1582162492364,92.77031349968011,88.5766646304215,97.56877799104288
25483,2,106.53409090909092,99.86225895316805,102.98295454545455,103.30578512396696
25484,-10,102.15350635008282,116.27906976744187,115.95803423522916,102.43632336655592
25486,-3,109.31558935361217,108.17307692307692,114.06844106463878,103.66586538461537
25487,-7,123.1060606060606,133.22884012539186,134.1540404040404,122.25705329153607
25488,22,114.22044545973729,85.59622195985833,82.80982295830952,118.06375442739079
25490,1,106.1470215462611,104.56273764258555,104.56273764258555,106.1470215462611
25491,8,115.08176862507571,102.40963855421685,102.96789824348878,114.45783132530119
25492,1,79.6812749003984,79.94186046511629,78.25839499146272,81.3953488372093
25493,10,108.8139281828074,92.59259259259261,95.21218715995649,105.82010582010584
25494,9,112.96395911780527,105.27793374508703,100.86067778375471,117.91128579449747
25495,-7,100.33917467495759,108.99944102850753,110.23176936122101,99.21743991056455
25496,-5,118.76484560570071,119.04761904761905,126.187648456057,112.04481792717087
25497,9,116.96818465377416,96.83098591549296,102.93200249532126,110.03521126760565
25498,8,113.31841074426411,101.78471834913555,102.1264689423615,112.93920803123257
25501,5,109.63724959393613,103.48583877995642,102.8695181375203,110.29411764705883
25502,-7,97.11037423022265,110.14851485148516,105.40028422548555,101.48514851485149
25503,-7,96.53605905735378,110.61946902654867,106.47359454855196,100.29498525073748
25504,9,108.23812387251954,89.38706015891033,94.7083583884546,102.15664018161179
25505,9,103.39342523860023,90.69400630914826,91.46341463414635,102.5236593059937
25506,8,119.2390139335477,105.41384695471108,108.5209003215434,115.82509109838625
25508,19,110.6060606060606,77.80979827089337,81.81818181818183,105.18731988472622
25509,-10,95.00542888165036,109.40919037199124,108.57763300760041,95.73304157549234
25512,3,89.46322067594433,82.47089262613196,84.49304174950298,87.32212160413971
25514,-1,90.1038485033598,92.25092250922509,91.63103237629811,90.71340713407133
25517,6,102.75983558426304,91.69054441260745,93.95184967704051,100.2865329512894
25519,2,91.56050955414013,91.33042529989095,88.90658174097665,94.0567066521265
25521,-18,100.0,125.51683402244535,126.86567164179105,98.93679858239811
25523,9,113.5701805474665,95.46209186496955,100.46592894583574,107.91366906474819
25524,-15,94.25493716337522,118.75761266747867,116.69658886894074,95.91961023142508
25525,14,117.43067345783813,97.62308998302206,97.62308998302206,117.43067345783813
25526,13,86.50519031141869,74.27307206068268,67.76239907727796,94.81668773704172
25529,-3,111.25238397965671,113.35403726708073,116.02034329307057,108.69565217391303
25530,-2,86.65794637017659,89.75195822454309,89.92805755395685,86.48825065274151
25531,-17,83.96161754626456,114.66296038915912,113.09115832762167,85.12856150104238
25532,17,127.51159196290571,101.13468179575729,105.6156620298815,122.10162802170697
25533,12,113.63636363636364,98.0392156862745,94.6969696969697,117.64705882352942
25534,2,101.02533172496986,98.60436893203884,98.0096501809409,101.6383495145631
25535,-3,89.34072704867529,95.43178973717146,93.96179913739986,90.73842302878597
25536,-32,72.00460829493089,111.35252580119501,118.08755760368663,67.89788158609451
25537,12,110.57173678532904,91.19332985930171,94.39050701186625,106.82647212089628
25539,-7,98.58044164037855,104.91299897645857,107.78128286014721,95.95701125895599
25540,-5,99.33774834437085,112.50730566919931,106.23620309050771,105.20163646990063
25541,11,120.77294685990339,104.66348701642818,106.01180891035963,119.23688394276628
25542,-9,85.59431524547804,101.83968462549278,100.12919896640827,87.05650459921156
25543,-7,92.04275534441805,101.59010600706712,102.43467933491685,91.28386336866902
25544,16,110.75949367088607,86.86765457332652,89.66244725738396,107.30710270822688
25545,10,108.69565217391303,94.46878422782036,94.9367088607595,108.15991237677984
25546,4,108.43731431966728,105.7633353770693,102.49554367201428,111.89454322501533
25548,17,116.31246410109132,90.80590238365494,91.90120620333143,114.92622020431327
25549,5,113.18619128466325,106.29251700680271,106.1120543293718,113.37868480725623
25550,11,106.57894736842107,95.57618787547788,92.10526315789474,110.59530311305299
25551,7,114.52368558042684,103.00101729399796,105.41384695471108,111.90233977619532
25552,7,109.44340212632895,95.10869565217392,98.49906191369607,105.67632850241546
25553,19,113.3578431372549,85.19206939281288,84.25245098039215,114.62205700123916
25554,19,116.06597434331091,86.31132646880677,87.0494807574832,115.08176862507571
25555,-6,101.2696493349456,118.5064935064935,110.3385731559855,108.76623376623375
25556,6,102.04081632653062,91.92200557103064,93.53741496598639,100.27855153203342
25557,-3,108.50694444444444,114.70588235294117,112.84722222222221,110.29411764705883
25558,5,111.48442272449601,104.93827160493827,103.84850335980451,112.65432098765433
25560,2,105.13296227581941,100.4872107186358,102.04081632653059,103.53227771010962
25561,-11,92.31685527099465,111.00973236009733,108.69565217391306,94.28223844282238
25562,20,111.28364389233954,84.61538461538461,85.40372670807453,110.25641025641026
25563,-13,84.9762066621346,108.32187070151306,107.07002039428959,85.9697386519945
25564,7,98.8975356679637,87.20930232558139,87.54863813229572,98.5142118863049
25565,-13,74.58048477315103,93.96179913739986,94.77936606587943,73.93715341959334
25567,3,93.19816873773709,88.23529411764706,88.29300196206673,93.13725490196077
25568,3,97.3053892215569,94.5698596705308,92.81437125748504,99.14582062233069
25569,-5,86.76470588235294,91.2721049629207,94.11764705882352,84.14147176269252
25570,15,111.18170266836087,89.11211924821775,87.35705209656925,113.41542449773169
25574,7,113.02475780409043,108.9417091114884,103.6060279870829,118.84550084889642
25575,16,92.48029108550637,67.7710843373494,68.22316555488175,91.86746987951805
25578,20,118.97208121827411,86.64146187775677,87.24619289340102,118.14744801512288
25579,16,116.80825242718447,96.76395939086294,92.5364077669903,122.14467005076142
25580,-15,83.44923504867872,108.92116182572613,109.52712100139081,82.9875518672199
25581,7,115.57177615571774,101.2918379330593,104.92700729927007,111.5678214914856
25583,-7,83.38783518639634,92.53350350989152,94.83322432962721,81.36566687938736
25584,-3,87.50754375377187,90.07678676904902,92.03379601689801,85.64678086237448
25585,3,95.08990318118948,92.5925925925926,89.90318118948824,97.93447293447294
25586,-13,93.68836291913215,114.08083441981746,115.05588428665352,92.89439374185136
25587,22,119.36785474108945,78.125,82.3806321452589,113.2015306122449
25588,12,98.61932938856015,74.76635514018692,78.89546351084812,93.45794392523365
25589,12,122.14467005076142,101.88087774294672,103.10913705583758,120.6896551724138
25590,-12,94.68765371372358,113.0589430894309,109.44417117560256,97.8150406504065
25591,11,101.45681581685744,83.41633466135458,87.14880332986473,97.11155378486058
25594,3,97.929490766648,86.96780893042575,93.73251259093452,90.86188992731049
25595,7,99.23175416133162,89.81058131939909,88.0281690140845,101.24101894186805
25596,11,119.20103092783505,96.21258399511301,101.48195876288659,113.01160659743432
25597,4,97.5473801560758,89.04479222881812,91.97324414715719,94.44144630329195
25598,5,104.28410372040584,95.56786703601108,97.2378804960541,102.49307479224376
25601,18,120.31408308004055,100.73260073260073,97.51773049645391,124.28048142333856
25602,-11,98.34050399508297,117.62860727728983,115.24277811923787,100.37641154328733
25603,9,123.76237623762374,110.72261072261071,110.658124635993,123.83449883449885
25604,24,105.63380281690142,68.96551724137932,70.42253521126761,103.44827586206897
25606,5,86.06329816768461,77.23577235772358,79.12270960577456,84.01084010840108
25608,14,109.06612133606,86.44536652835407,85.20790729379686,110.65006915629321
25609,24,106.86015831134566,82.13256484149855,75.19788918205805,116.71469740634004
25610,30,121.31715771230505,81.5217391304348,77.98960138648181,126.81159420289856
25611,22,115.23861171366593,81.47956544231765,85.41214750542298,109.93274702534922
25612,-5,95.39842873176207,103.28239954725522,102.41301907968574,96.20826259196377
25613,-3,107.78443113772455,112.27544910179641,112.27544910179641,107.78443113772455
25614,5,90.625,77.75821596244133,82.8125,85.09389671361502
25615,9,106.16637579988364,90.80590238365494,93.07737056428155,103.57548240635641
25616,2,103.91566265060239,104.9498746867168,100.90361445783131,108.0827067669173
25617,-8,107.5404858299595,118.92583120204603,117.66194331983806,108.69565217391303
25618,-15,95.59675550405561,125.46468401486987,117.32329084588645,102.23048327137548
25619,1,111.66253101736972,109.16359163591636,110.11166253101736,110.70110701107009
25620,11,86.3960504662644,70.999453850355,71.31102578167855,86.0185690879301
25621,6,106.38297872340425,92.81437125748504,96.99624530663328,101.79640718562875
25624,5,90.06391632771644,76.90232056125203,82.80069726902963,83.6481381543443
25625,-5,77.88637751985338,88.71989860583017,85.52229688454489,80.79847908745248
25627,9,109.8297638660077,91.44770736733643,97.47391543108182,103.03967027305512
25628,8,96.15384615384616,85.31873792659368,83.54350567465322,98.1970379909852
25629,11,101.45366444579042,86.58008658008657,84.79709267110842,103.586889301175
25630,12,105.29482551143201,86.2581796549673,87.24428399518652,104.10469958358122
25631,-10,97.47706422018348,114.70588235294117,111.81192660550458,100.0
25632,13,98.6252241482367,76.50115473441107,79.19904363419008,95.26558891454965
25633,-22,94.72817133443162,130.897583429229,124.93135639758376,99.25201380897583
25635,15,110.96605744125326,84.39490445859873,86.48825065274151,108.28025477707006
25636,19,120.40133779264215,87.92302587923025,88.62876254180603,119.442601194426
25638,16,116.51993785603317,98.0392156862745,95.80528223718281,119.23688394276628
25640,4,107.88262370540853,103.01799187463725,102.1288837744534,108.82182240278584
25641,5,108.36385836385838,95.43088490456913,100.73260073260073,102.66049739733951
25642,14,109.624145785877,90.25787965616047,89.69248291571755,110.31518624641834
25643,18,111.27596439169139,89.45386064030131,84.56973293768544,117.7024482109228
25645,12,90.3790087463557,74.1399762752076,72.8862973760933,91.93357058125741
25648,9,116.1790017211704,101.23734533183351,103.27022375215147,113.8920134983127
25649,3,102.83490828237909,93.32281808622503,98.66592551417453,97.26603575184018
25650,-2,89.23431203223949,92.86128845037724,92.11283822682785,89.95937318630295
25652,6,94.87350199733689,83.38783518639634,84.88681757656458,93.19816873773709
25653,13,108.09141445336627,88.39950372208436,88.01729462631253,108.56079404466502
25655,-7,93.27217125382262,108.07374443738081,103.9755351681957,96.94850603941512
25657,2,103.06686777275011,99.60159362549803,100.55304172951232,102.09163346613546
25658,21,111.59330440173589,76.85352622061484,79.04525728456294,108.499095840868
25659,10,109.34125269978404,96.67755991285404,95.84233261339094,110.29411764705883
25660,35,111.45671332296527,66.82389937106919,66.09642301710731,112.68343815513629
25661,13,106.96653867251781,83.37609030271935,89.13878222709819,100.05130836326322
